countyName,zipCode
Catron,87829
Amherst,24572
Bledsoe,37379
Barnstable,2543
Alcona,48742
Ashland,44851
Aitkin,55787
Clackamas,97015
Clark,89018
Carroll,3818
Bronx,10458
Bergen,7070
Alleghany,28675
Washington,2875
Blount,37878
Anne Arundel,20794
Beaver,15050
Berkshire,1240
Davis,84405
Franklin,5471
Ashtabula,44082
Broome,13803
Anoka,55421
Cheshire,3461
Burlington,8048
Bedford,16673
Cattaraugus,14741
Allegan,49434
Bristol,2744
Augusta,24479
Camden,8049
Cape May,8243
Berks,19530
Essex,1944
Grafton,3755
Hillsborough,3440
Chautauqua,14787
Essex,7306
Bucks,19021
Middlesex,2140
Bexar,78257
Worcester,1740
Chittenden,5401
Alfalfa,73726
Benton,97324
Newport,2837
Allegheny,15005
Allendale,29810
Brookings,57002
Benton,38221
Belknap,3226
Atlantic,7601
Allegany,14709
Allegany,21539
Barnes,58480
Alexander,28654
Allen,45805
Carbon,84526
Providence,2828
Armstrong,15736
Anderson,29627
Brown,57445
Catron,87830
Amherst,24574
Bledsoe,37381
Barnstable,2556
Alcona,48745
Ashland,44859
Aitkin,56342
Clackamas,97017
Clark,89019
Carroll,3830
Bronx,10459
Bergen,7071
Washington,2879
Blount,37882
Anne Arundel,21012
Beaver,15052
Berkshire,1245
Franklin,5476
Ashtabula,44084
Broome,13811
Anoka,55432
Cheshire,3462
Burlington,8052
Bedford,16678
Cattaraugus,14743
Allegan,49450
Bristol,2745
Augusta,24482
Camden,8053
Cape May,8244
Berks,19533
Essex,1945
Grafton,3765
Hillsborough,3442
Essex,7403
Bucks,19030
Middlesex,2141
Bexar,78258
Worcester,1747
Angelina,75901
Chittenden,5403
Bernalillo,87008
Amelia,23002
Albany,12009
Alamance,27215
Alfalfa,73728
Benton,97330
Newport,2840
Allegheny,15007
Allendale,29812
Brookings,57006
Benton,38320
Belknap,3237
Atlantic,7627
Allegany,14711
Allegany,21543
Alexander,28678
Allen,45806
Carbon,84539
Providence,2830
Armstrong,15774
Anderson,29630
Brown,57446
Catron,88039
Bledsoe,38572
Barnstable,2559
Alcona,48750
Ashland,44864
Aitkin,56350
Clackamas,97022
Clark,89021
Carroll,3832
Bronx,10460
Bergen,7072
Washington,2881
Blount,37886
Anne Arundel,21032
Beaver,15059
Berkshire,1247
Franklin,5478
Ashtabula,44085
Broome,13813
Anoka,55433
Cheshire,3464
Burlington,8053
Bedford,16679
Cattaraugus,14747
Allegan,49453
Bristol,2746
Augusta,24485
Camden,8059
Cape May,8245
Berks,19534
Essex,1949
Grafton,3766
Hillsborough,3449
Essex,7632
Bucks,19047
Middlesex,2142
Bexar,78259
Worcester,1756
Angelina,75904
Chittenden,5404
Bernalillo,87015
Amelia,23083
Albany,12023
Alamance,27217
Adams,58639
Adams,45144
Adair,74347
Alfalfa,73749
Benton,97333
Newport,2842
Allegheny,15014
Allendale,29827
Brookings,57026
Benton,38333
Belknap,3246
Atlantic,7731
Allegany,14714
Allegany,21545
Alexander,28681
Allen,45807
Carbon,84542
Providence,2831
Armstrong,16028
Anderson,29642
Brown,57479
Barnstable,2561
Alcona,48761
Ashland,44866
Aitkin,56431
Clackamas,97023
Clark,89025
Carroll,3836
Bronx,10461
Bergen,7073
Washington,2882
Blount,37920
Anne Arundel,21035
Beaver,15061
Berkshire,1253
Franklin,5481
Ashtabula,44093
Broome,13833
Anoka,55434
Cheshire,3465
Burlington,8054
Bedford,16694
Cattaraugus,14748
Bristol,2747
Augusta,24486
Camden,8062
Cape May,8247
Berks,19536
Essex,1950
Grafton,3768
Hillsborough,3458
Essex,7728
Bucks,19053
Middlesex,2143
Bexar,78260
Worcester,1757
Angelina,75941
Baker,97814
Kent,2816
Adams,17222
Aiken,29006
Chittenden,5408
Bon Homme,57059
Bernalillo,87026
Albany,12041
Alamance,27244
Adams,45616
Adair,74457
Benton,97361
Newport,2871
Allegheny,15015
Brookings,57071
Benton,38341
Belknap,3249
Atlantic,7753
Allegany,14715
Allegany,21555
Allen,45808
Providence,2838
Armstrong,16041
Anderson,29643
Barnstable,2562
Alcona,48762
Ashland,44880
Aitkin,56469
Clackamas,97027
Clark,89027
Carroll,3838
Bronx,10462
Bergen,7074
Washington,2891
Anne Arundel,21037
Beaver,15066
Berkshire,1254
Franklin,5483
Ashtabula,44099
Broome,13835
Anoka,55448
Cheshire,3466
Burlington,8055
Bedford,16695
Cattaraugus,14753
Bristol,2748
Camden,8078
Cape May,8248
Berks,19539
Essex,1951
Grafton,3771
Essex,7760
Bucks,19054
Middlesex,2144
Bexar,78261
Worcester,1772
Angelina,75949
Baker,97833
Kent,2817
Adams,17301
Aiken,29105
Bedford,37018
Andrews,79714
Alleghany,24085
Chittenden,5445
Bon Homme,57062
Bernalillo,87047
Albany,12045
Alamance,27249
Adams,45650
Adair,74960
Benton,97370
Newport,2872
Allegheny,15017
Brookings,57220
Benton,38380
Belknap,3253
Atlantic,8003
Allegany,14717
Allegany,21557
Allen,45817
Providence,2839
Armstrong,16049
Anderson,29654
Barnstable,2563
Alcona,49747
Ashland,44903
Clackamas,97028
Clark,89029
Carroll,3845
Bronx,10463
Bergen,7075
Washington,2892
Anne Arundel,21054
Beaver,15074
Berkshire,1255
Franklin,5488
Broome,13850
Anoka,55449
Cheshire,3467
Burlington,8057
Bedford,17211
Cattaraugus,14755
Bristol,2760
Camden,8080
Cape May,8251
Berks,19540
Essex,1952
Grafton,3774
Essex,8757
Bucks,19055
Middlesex,2145
Bexar,78263
Box Elder,84301
Angelina,75969
Bennington,5148
Bristol,2806
Abbeville,29620
Beadle,57324
Baker,97834
Kent,2818
Adams,17303
Aiken,29129
Bedford,37020
Alleghany,24422
Chittenden,5446
Bon Homme,57063
Bernalillo,87048
Albany,12046
Alamance,27253
Adams,45657
Adair,74964
Benton,97456
Newport,2878
Allegheny,15018
Brookings,57276
Belknap,3256
Atlantic,8037
Allegany,14727
Allegany,21562
Allen,45820
Providence,2857
Armstrong,16201
Anderson,29655
Barnstable,2601
Clackamas,97032
Clark,89030
Carroll,3846
Bronx,10464
Bergen,7093
Washington,2894
Anne Arundel,21056
Beaver,15081
Berkshire,1256
Broome,13862
Cheshire,3470
Burlington,8060
Cattaraugus,14760
Bristol,2763
Camden,8081
Cape May,8260
Berks,19541
Essex,1960
Grafton,3777
Essex,8873
Bucks,19056
Middlesex,2148
Bexar,78264
Box Elder,84302
Angelina,75980
Bennington,5152
Bristol,2809
Abbeville,29628
Anderson,37705
Anderson,75751
Albemarle,22901
Beadle,57350
Baker,97870
Kent,2827
Adams,17304
Aiken,29137
Bedford,37034
Alleghany,24426
Chittenden,5448
Bon Homme,57066
Bernalillo,87059
Albany,12047
Alamance,27258
Adams,45660
Adair,74965
Allegheny,15024
Belknap,3269
Atlantic,8057
Allegany,14735
Allegany,21766
Allen,45830
Providence,2858
Armstrong,16210
Anderson,29657
Barnstable,2630
Clackamas,97034
Clark,89031
Carroll,3849
Bronx,10465
Bergen,7401
Washington,2898
Anne Arundel,21060
Beaver,15143
Berkshire,1257
Broome,13865
Cheshire,3602
Burlington,8065
Cattaraugus,14770
Bristol,2764
Camden,8083
Cape May,8270
Berks,19543
Essex,1966
Grafton,3779
Bucks,19057
Middlesex,2149
Bexar,78266
Box Elder,84306
Accomack,23301
Bennington,5155
Bristol,2885
Abbeville,29638
Anderson,37716
Anderson,75763
Albemarle,22902
Beadle,57353
Baker,97877
Kent,2886
Adams,17306
Aiken,29146
Bedford,37060
Alleghany,24445
Chittenden,5452
Bon Homme,57315
Bernalillo,87102
Albany,12053
Alamance,27298
Adams,45679
Allegheny,15025
Belknap,3276
Atlantic,8081
Allegany,14739
Allen,45833
Providence,2859
Armstrong,16212
Anderson,29669
Barnstable,2631
Clackamas,97035
Clark,89032
Carroll,3850
Bronx,10466
Bergen,7407
Anne Arundel,21061
Beaver,16063
Berkshire,1258
Broome,13901
Cheshire,3608
Burlington,8068
Cattaraugus,14772
Bristol,2766
Camden,8084
Cape May,8318
Berks,19547
Essex,1969
Grafton,3780
Bucks,19067
Middlesex,2155
Box Elder,84307
Accomack,23302
Bennington,5201
Abbeville,29639
Anderson,37754
Anderson,75801
Albemarle,22903
Beadle,57384
Baker,97884
Kent,2888
Adams,17307
Aiken,29164
Bedford,37091
Alleghany,24474
Chittenden,5454
Bernalillo,87104
Albany,12054
Alamance,27302
Adams,45684
Allegheny,15026
Belknap,3809
Atlantic,8087
Allegany,14744
Allen,45850
Providence,2860
Armstrong,16218
Anderson,29670
Barnstable,2632
Clackamas,97038
Clark,89034
Carroll,3853
Bronx,10467
Bergen,7410
Anne Arundel,21076
Beaver,16115
Berkshire,1259
Broome,13903
Cheshire,3609
Burlington,8075
Cattaraugus,14779
Bristol,2767
Camden,8088
Cape May,8332
Berks,19551
Essex,1970
Grafton,3784
Bucks,19440
Middlesex,2176
Box Elder,84309
Accomack,23303
Bennington,5250
Abbeville,29653
Anderson,37769
Anderson,75803
Albemarle,22911
Beadle,57386
Baker,97905
Kent,2889
Adams,17316
Aiken,29801
Bedford,37144
Chittenden,5461
Bernalillo,87105
Albany,12059
Alamance,27340
Adams,45693
Allegheny,15030
Belknap,3810
Atlantic,8094
Allegany,14754
Allen,45854
Providence,2861
Armstrong,16222
Anderson,29673
Barnstable,2633
Clackamas,97042
Clark,89039
Carroll,3860
Bronx,10468
Bergen,7417
Anne Arundel,21077
Beaver,16117
Berkshire,1262
Broome,13904
Burlington,8077
Bristol,2769
Camden,8089
Cape May,8361
Berks,19554
Essex,1982
Grafton,3785
Middlesex,2180
Box Elder,84312
Accomack,23306
Bennington,5251
Abbeville,29654
Anderson,37828
Anderson,75839
Albemarle,22920
Baker,97907
Kent,2893
Adams,17320
Aiken,29803
Bedford,37160
Chittenden,5462
Bernalillo,87106
Albany,12067
Alamance,27349
Adams,45697
Allegheny,15034
Belknap,3837
Atlantic,8201
Allegany,14770
Allen,45887
Providence,2863
Armstrong,16226
Anderson,29684
Barnstable,2635
Clackamas,97045
Clark,89040
Carroll,3864
Bronx,10469
Bergen,7423
Anne Arundel,21090
Beaver,16120
Berkshire,1264
Broome,13905
Burlington,8087
Bristol,2771
Camden,8090
Berks,19555
Essex,1983
Middlesex,2420
Box Elder,84314
Accomack,23308
Bennington,5252
Abbeville,29655
Anderson,37830
Anderson,75844
Albemarle,22923
Adams,17324
Aiken,29805
Bedford,37180
Chittenden,5465
Bernalillo,87107
Albany,12077
Allegheny,15035
Atlantic,8203
Allegany,14777
Allen,45896
Providence,2864
Armstrong,16228
Anderson,29689
Barnstable,2638
Clackamas,97049
Clark,89044
Carroll,3872
Bronx,10470
Bergen,7430
Anne Arundel,21106
Beaver,16123
Berkshire,1266
Burlington,8088
Bristol,2777
Camden,8091
Berks,19559
Essex,1984
Middlesex,2421
Allen,66732
Adair,42129
Box Elder,84316
Acadia,70515
Androscoggin,4210
Accomack,23336
Bennington,5253
Abbeville,29659
Anderson,37840
Anderson,75853
Albemarle,22931
Adams,17325
Aiken,29809
Bedford,37183
Chittenden,5468
Bernalillo,87108
Albany,12083
Allegheny,15037
Atlantic,8205
Allegany,14802
Providence,2865
Armstrong,16229
Anderson,29697
Barnstable,2639
Clackamas,97055
Clark,89046
Carroll,3875
Bronx,10471
Bergen,7432
Anne Arundel,21108
Beaver,16136
Berkshire,1267
Burlington,8215
Bristol,2779
Camden,8094
Berks,19560
Essex,1985
Middlesex,2451
Allen,66742
Adair,42642
Adams,46711
Box Elder,84324
Acadia,70516
Androscoggin,4222
Anderson,66015
Adair,50002
Adams,62301
Accomack,23337
Bennington,5254
Abbeville,29692
Anderson,37849
Anderson,75861
Albemarle,22932
Adams,17331
Aiken,29829
Bedford,37360
Chittenden,5477
Bernalillo,87109
Albany,12084
Allegheny,15044
Atlantic,8215
Allegany,14803
Providence,2876
Armstrong,16236
Barnstable,2641
Clackamas,97062
Clark,89052
Carroll,3882
Bronx,10472
Bergen,7436
Anne Arundel,21113
Beaver,16141
Berkshire,1270
Burlington,8224
Bristol,2780
Camden,8095
Berks,19562
Middlesex,2452
Allen,42120
Allen,66748
Allen,70532
Aroostook,4424
Alexander,62914
Adair,42715
Adams,46733
Box Elder,84329
Acadia,70525
Androscoggin,4236
Anderson,66032
Adair,50250
Adams,62305
Accomack,23356
Bennington,5255
Anderson,37931
Albemarle,22935
Adams,17340
Aiken,29831
Bedford,37388
Chittenden,5482
Bernalillo,87110
Albany,12110
Allegheny,15045
Atlantic,8221
Allegany,14804
Providence,2895
Armstrong,16238
Barnstable,2642
Clackamas,97067
Clark,89054
Carroll,3883
Bronx,10473
Bergen,7444
Anne Arundel,21114
Beaver,16157
Burlington,8226
Bristol,2790
Camden,8096
Berks,19565
Middlesex,2453
Allen,42122
Allen,66749
Allen,70638
Aroostook,4451
Allen,46706
Alexander,62957
Atchison,66002
Adams,50801
Anderson,40046
Adair,42728
Adams,46740
Box Elder,84330
Acadia,70526
Androscoggin,4240
Anderson,66033
Adair,50846
Adams,62320
Accomack,23357
Bennington,5257
Albemarle,22936
Adams,17343
Aiken,29841
Chittenden,5489
Bernalillo,87111
Albany,12120
Allegheny,15046
Atlantic,8223
Allegany,14806
Providence,2896
Armstrong,16240
Barnstable,2644
Clackamas,97068
Clark,89074
Carroll,3886
Bronx,10474
Bergen,7446
Anne Arundel,21122
Burlington,8401
Bristol,2791
Camden,8102
Berks,19567
Middlesex,2458
Ascension,70346
Allen,42164
Cumberland,4003
Bond,62019
Bartholomew,46124
Allen,66751
Allen,70648
Aroostook,4471
Allen,46723
Alexander,62969
Atchison,66016
Adams,50841
Anderson,40076
Adair,42753
Adams,46772
Box Elder,84331
Acadia,70531
Androscoggin,4250
Anderson,66039
Adair,50849
Adams,62324
Accomack,23358
Bennington,5261
Albemarle,22937
Adams,17344
Aiken,29842
Chittenden,5491
Bernalillo,87112
Albany,12122
Allegheny,15049
Atlantic,8225
Allegany,14807
Providence,2903
Armstrong,16242
Barnstable,2645
Clackamas,97070
Clark,89081
Carroll,3887
Bronx,10475
Bergen,7450
Anne Arundel,21140
Burlington,8501
Camden,8103
Berks,19601
Middlesex,2459
Ascension,70725
Barber,67070
Cumberland,4009
Bond,62086
Bartholomew,47201
Allamakee,52140
Ballard,42053
Assumption,70301
Allen,66755
Allen,70655
Aroostook,4497
Allen,46741
Alexander,62988
Atchison,66023
Anderson,40342
Box Elder,84334
Acadia,70534
Androscoggin,4252
Adair,50858
Adams,62338
Accomack,23359
Bennington,5262
Albemarle,22940
Adams,17350
Aiken,29847
Chittenden,5494
Bernalillo,87113
Albany,12143
Allegheny,15056
Atlantic,8226
Allegany,14813
Providence,2904
Armstrong,16249
Barnstable,2646
Clackamas,97071
Clark,89084
Carroll,3890
Bergen,7452
Anne Arundel,21144
Burlington,8505
Camden,8104
Berks,19602
Middlesex,2460
Ascension,70734
Barber,67104
Boone,60145
Benton,47917
Barton,67511
Appanoose,52544
Cumberland,4011
Bond,62246
Bartholomew,47203
Allamakee,52146
Ballard,42056
Assumption,70339
Allen,66772
Allen,70657
Aroostook,4685
Allen,46743
Alexander,62990
Atchison,66041
Box Elder,84336
Acadia,70535
Androscoggin,4253
Adams,62339
Accomack,23389
Bennington,5340
Albemarle,22942
Adams,17353
Aiken,29851
Chittenden,5495
Bernalillo,87114
Albany,12147
Allegheny,15057
Atlantic,8232
Allegany,14822
Providence,2905
Armstrong,16259
Barnstable,2647
Clackamas,97086
Clark,89085
Carroll,3894
Bergen,7458
Anne Arundel,21146
Burlington,8511
Camden,8105
Berks,19604
Middlesex,2461
Ascension,70737
Brown,62353
Blackford,47336
Bourbon,66701
Audubon,50025
Barber,67138
Boone,60146
Benton,47921
Barton,67525
Appanoose,52549
Cumberland,4015
Bond,62253
Bartholomew,47226
Allamakee,52151
Ballard,42087
Assumption,70341
Allen,70658
Aroostook,4730
Allen,46748
Box Elder,84337
Acadia,70543
Androscoggin,4254
Adams,62347
Accomack,23395
Bennington,5350
Albemarle,22943
Adams,17372
Aiken,29853
Chittenden,5676
Bernalillo,87120
Albany,12158
Allegheny,15063
Atlantic,8234
Allegany,14836
Providence,2906
Armstrong,16262
Barnstable,2648
Clackamas,97089
Clark,89086
Bergen,7463
Anne Arundel,21225
Burlington,8515
Camden,8106
Berks,19605
Middlesex,2464
Bureau,61312
Ascension,70769
Brown,62378
Blackford,47348
Bourbon,66711
Audubon,50042
Boone,46035
Brown,66424
Benton,50651
Boone,60152
Benton,47944
Barton,67526
Appanoose,52555
Cumberland,4017
Bond,62262
Bartholomew,47232
Allamakee,52160
Assumption,70346
Allen,71463
Aroostook,4732
Allen,46765
Box Elder,84340
Acadia,70546
Androscoggin,4256
Adams,62349
Accomack,23409
Bennington,5352
Albemarle,22946
Aiken,29856
Chittenden,5701
Bernalillo,87121
Albany,12159
Allegheny,15064
Atlantic,8241
Allegany,14880
Providence,2907
Armstrong,16263
Barnstable,2649
Clackamas,97132
Clark,89101
Bergen,7481
Anne Arundel,21226
Burlington,8518
Camden,8107
Berks,19606
Middlesex,2465
Bureau,61314
Ascension,70774
Calhoun,62013
Brown,46160
Butler,66842
Black Hawk,50613
Blackford,47359
Bourbon,66716
Audubon,50076
Boone,46052
Brown,66425
Benton,52206
Boone,61008
Benton,47970
Barton,67530
Appanoose,52569
Cumberland,4021
Bond,62275
Bartholomew,47234
Allamakee,52162
Assumption,70372
Aroostook,4733
Allen,46773
Acadia,70556
Androscoggin,4258
Adams,62351
Accomack,23410
Bennington,5363
Albemarle,22947
Aiken,29860
Chittenden,5905
Bernalillo,87122
Albany,12161
Allegheny,15065
Atlantic,8244
Allegany,14884
Providence,2908
Barnstable,2650
Clackamas,97140
Clark,89102
Bergen,7512
Anne Arundel,21401
Burlington,8554
Camden,8108
Berks,19607
Middlesex,2466
Bureau,61317
Carroll,61014
Carroll,46065
Chase,66843
Boone,50014
Ascension,70778
Calhoun,62036
Brown,46164
Butler,67002
Black Hawk,50626
Bourbon,66741
Audubon,51531
Boone,46069
Brown,66434
Benton,52208
Boone,61011
Benton,47971
Barton,67544
Appanoose,52571
Cumberland,4024
Bartholomew,47244
Allamakee,52170
Assumption,70380
Aroostook,4734
Allen,46774
Acadia,70559
Androscoggin,4263
Adams,62359
Accomack,23414
Bennington,5761
Albemarle,22959
Bernalillo,87123
Albany,12183
Allegheny,15068
Atlantic,8270
Allegany,14895
Providence,2909
Barnstable,2652
Clackamas,97202
Clark,89103
Bergen,7601
Anne Arundel,21403
Burlington,8562
Camden,8109
Berks,19608
Middlesex,2467
Bureau,61320
Carroll,61046
Cass,62611
Carroll,46913
Chase,66845
Cass,46932
Boone,50031
Chautauqua,67024
Bremer,50622
Calhoun,62045
Brown,46181
Butler,67008
Black Hawk,50629
Bourbon,66746
Audubon,51543
Boone,46071
Brown,66439
Benton,52209
Boone,61012
Benton,47986
Barton,67567
Appanoose,52572
Cumberland,4029
Bartholomew,47246
Allamakee,52172
Assumption,70390
Aroostook,4735
Allen,46783
Acadia,70578
Androscoggin,4274
Adams,62360
Accomack,23415
Bennington,5768
Albemarle,22968
Albany,12186
Allegheny,15071
Atlantic,8310
Allegany,14897
Providence,2910
Barnstable,2653
Clackamas,97206
Clark,89104
Bergen,7603
Anne Arundel,21405
Burlington,8620
Camden,8110
Berks,19609
Middlesex,2468
Champaign,60949
Bureau,61322
Clark,47104
Cherokee,66713
Buchanan,50607
Carroll,61051
Cass,62612
Carroll,46915
Chase,66846
Cass,46947
Boone,50036
Chautauqua,67344
Bremer,50631
Calhoun,62053
Brown,47201
Butler,67010
Black Hawk,50634
Bourbon,66754
Boone,46075
Brown,66516
Benton,52224
Boone,61016
Barton,67665
Appanoose,52574
Cumberland,4032
Assumption,70393
Aroostook,4736
Allen,46788
Acadia,70583
Androscoggin,4280
Adams,62365
Accomack,23416
Bennington,5776
Albemarle,22969
Albany,12189
Allegheny,15075
Atlantic,8317
Providence,2911
Barnstable,2655
Clackamas,97219
Clark,89106
Bergen,7604
Anne Arundel,21409
Camden,8204
Berks,19610
Middlesex,2472
Champaign,61801
Christian,62083
Clay,47438
Bureau,61329
Clark,47106
Cheyenne,67756
Cherokee,66725
Buena Vista,50510
Buchanan,50629
Carroll,61053
Cass,62618
Carroll,46916
Chase,66862
Cass,46950
Boone,50040
Chautauqua,67355
Bremer,50647
Brown,47235
Butler,67012
Black Hawk,50643
Bourbon,66769
Boone,46077
Benton,52229
Boone,61038
Appanoose,52581
Cumberland,4038
Aroostook,4739
Allen,46797
Androscoggin,4282
Adams,62376
Accomack,23417
Albemarle,24562
Albany,12193
Allegheny,15076
Atlantic,8319
Providence,2912
Barnstable,2657
Clackamas,97222
Clark,89107
Bergen,7605
Camden,8226
Berks,19611
Middlesex,2474
Clark,62420
Clinton,46035
Clark,67831
Champaign,61802
Christian,62510
Clay,47833
Butler,50602
Bureau,61330
Clark,47111
Cherokee,66739
Buena Vista,50565
Buchanan,50641
Carroll,61074
Cass,62691
Carroll,46917
Chase,66869
Cass,46978
Boone,50152
Chautauqua,67361
Bremer,50666
Brown,47274
Butler,67017
Black Hawk,50647
Bourbon,66779
Boone,46102
Benton,52249
Boone,61065
Appanoose,52590
Cumberland,4039
Aroostook,4740
Allen,46798
Accomack,23418
Albemarle,24590
Albany,12202
Allegheny,15082
Atlantic,8326
Providence,2914
Barnstable,2659
Clackamas,97267
Clark,89108
Bergen,7606
Camden,8260
Middlesex,2476
Clark,62423
Clinton,46041
Clay,62443
Clark,67865
Champaign,61815
Crawford,47116
Clay,66937
Calhoun,50538
Christian,62517
Clay,47834
Butler,50604
Bureau,61338
Clark,47126
Cherokee,66762
Buena Vista,50568
Buchanan,50644
Carroll,61078
Carroll,46920
Cass,46988
Boone,50156
Bremer,50668
Brown,47448
Butler,67039
Black Hawk,50651
Boone,46147
Benton,52257
Boone,61073
Appanoose,52594
Cumberland,4040
Aroostook,4742
Allen,46799
Accomack,23420
Albany,12203
Allegheny,15083
Atlantic,8330
Providence,2915
Barnstable,2660
Clackamas,97375
Clark,89109
Bergen,7607
Middlesex,2478
Clinton,62215
Daviess,47501
Cloud,66901
Carroll,50058
Clark,62441
Clinton,46050
Clay,62824
Champaign,61816
Crawford,47118
Clay,67432
Calhoun,50540
Christian,62531
Clay,47837
Butler,50608
Bureau,61344
Clark,47129
Cherokee,66770
Buena Vista,50576
Buchanan,50648
Carroll,61285
Carroll,46923
Cass,46994
Boone,50212
Bremer,50674
Brown,47468
Butler,67042
Black Hawk,50701
Benton,52313
Boone,61111
Cumberland,4050
Aroostook,4743
Allen,46802
Accomack,23421
Albany,12204
Allegheny,15084
Atlantic,8340
Providence,2916
Barnstable,2664
Clark,89110
Bergen,7620
Middlesex,2493
Clinton,62216
Daviess,47529
Cloud,66938
Carroll,51401
Coles,61912
Dearborn,47001
Coffey,66093
Clark,62442
Cass,50020
Clinton,46057
Clay,62838
Champaign,61820
Crawford,47137
Clay,67447
Calhoun,50563
Christian,62540
Clay,47840
Butler,50611
Bureau,61345
Clark,47130
Cherokee,66773
Buena Vista,50585
Buchanan,50650
Carroll,46929
Boone,50220
Bremer,50676
Butler,67074
Black Hawk,50702
Benton,52315
Boone,61114
Cumberland,4055
Aroostook,4745
Allen,46803
Accomack,23422
Albany,12205
Allegheny,15086
Atlantic,8341
Providence,2917
Barnstable,2666
Clark,89113
Bergen,7621
Cook,60004
Decatur,47240
Comanche,67029
Cedar,52216
Clinton,62218
Daviess,47553
Cloud,67417
Carroll,51430
Coles,61920
Dearborn,47018
Coffey,66839
Clark,62474
Cass,50022
Clinton,46058
Clay,62839
Champaign,61821
Crawford,47140
Clay,67458
Calhoun,50575
Christian,62546
Clay,47841
Butler,50619
Bureau,61349
Clark,47141
Cherokee,66781
Buena Vista,50588
Buchanan,50682
Carroll,47923
Boone,50223
Bremer,50677
Butler,67123
Black Hawk,50703
Benton,52318
Cumberland,4062
Aroostook,4746
Allen,46804
Accomack,23423
Albany,12206
Allegheny,15088
Atlantic,8342
Providence,2919
Barnstable,2667
Clark,89115
Bergen,7624
Cook,60005
Decatur,47272
Comanche,67127
Cedar,52255
Crawford,62427
DeKalb,46705
Cowley,67005
Cerro Gordo,50401
Clinton,62219
Daviess,47558
Cloud,67445
Carroll,51436
Coles,61931
Dearborn,47022
Coffey,66852
Clark,62477
Cass,50843
Clinton,46065
Clay,62854
Champaign,61822
Crawford,47145
